state,county,area_land,area_water,longitude,latitude
56,015,5764311418,16969240,-104.35347425064047,42.087981850028044
48,211,2347270019,15205586,-100.27035767131419,35.83764858357876
19,175,1097235806,5575853,-94.2423484698293,41.02772779654846
19,061,1575487979,21138781,-90.88181925137718,42.46815349485678
21,181,505465400,4302514,-84.01889176681703,38.333422919547296
08,005,2066632437,19499590,-104.3392940152455,39.65010606741428
40,137,2253930694,54690957,-97.85141891781993,34.48556989379415
54,109,1293619556,6084684,-81.54469485607437,37.612285034961054
34,037,1343479727,43307978,-74.69118242616621,41.1389159188974
29,111,1308052630,14901559,-91.72070155843954,40.09673161019858
18,029,790147727,6024011,-84.97335869864936,39.146430519585095
18,109,1045932638,14482168,-86.44534642267233,39.48143209126803
29,019,1775561240,14241353,-92.30716901637007,38.99183372218611
20,095,2236100137,8536908,-98.13638143249455,37.55909831806872
49,043,4844778489,26615946,-110.95360361684797,40.86688394690885
19,145,1385497538,1359120,-95.14978129599781,40.739317196130806
22,065,1617200411,68596533,-91.23973177159452,32.369180456496544
05,007,2195165155,94161968,-94.25681084775599,36.336445657488795
08,071,12361852575,6929970,-104.03764584892505,37.31534060028431
27,107,2260512791,10208058,-96.45620947356832,47.32628442526089
30,023,1907999322,12199471,-113.07333879612034,46.0595386956589
42,041,1412836743,12519264,-77.2641709386826,40.16284441318382
41,043,5923636964,50354267,-122.53710258793387,44.48887972899624
44,007,1060563722,67858981,-71.57753535525316,41.870647458594654
12,097,3438755923,461862673,-81.15036819486316,28.062671058102033
17,157,1490060417,56152454,-89.82491610121639,38.05094822381049
13,051,1121783898,509841786,-81.12487680621629,32.00040218937101
17,161,1106960127,61870420,-90.57042163666696,41.466138055962034
48,377,9985057438,1773188,-104.24080793920743,29.99954402098449
16,085,9492607314,177116417,-115.5676679832044,44.76727752933233
08,111,1003660616,2035929,-107.67632885463935,37.76248980876843
04,015,34475503959,387309657,-113.75779024699023,35.704717027676274
40,003,2244107619,38546676,-98.32408514202864,36.73090754297554
19,119,1522007137,334399,-96.20926845150657,43.3810786251132
18,051,1262419998,30408989,-87.57980465556781,38.30911636884709
17,005,985073312,6462629,-89.4353865857091,38.8877700732677
46,021,1900214169,96243697,-100.0510185754477,45.77074907295517
16,013,6831709953,44656294,-113.97523681288884,43.40850378484361
17,073,2131558653,6855644,-90.1329616610919,41.35339940273829
16,025,2782253888,11548054,-114.80658923476092,43.46665742114382
35,006,11758505178,5554603,-107.99927363151544,34.912140723528296
18,025,791534791,8041751,-86.44524024820602,38.28813584647391
29,195,1956717078,29587347,-93.20259963949647,39.13734287974601
42,101,347661370,21926542,-75.13326718852304,40.00842540867978
50,009,1718717372,28683563,-71.73579863686632,44.727364161379676
27,113,1596928760,4332056,-96.03708139612296,48.06642576606086
12,013,1469390185,18074799,-85.19394152525602,30.406667336691697
46,065,1920546204,153323262,-99.99661147927809,44.39091533955617
48,111,3893095082,5180577,-102.60207253210248,36.27787175589876
27,141,1121230376,46966084,-93.77618225370445,45.444480263746314
05,113,2221382790,12372287,-94.22777221489403,34.489909659157576
12,015,1764058624,458736687,-81.92957396385286,26.90129968818486
48,335,2359710929,12489775,-100.92120579569709,32.30623474111976
48,329,2331647563,4520751,-102.03156821253403,31.86904127983775
01,107,2282893837,22521210,-88.0881810306178,33.280948656768544
48,239,2148246713,71039573,-96.57834220721804,28.953350378725922
41,021,3120213943,46914717,-120.20431595111482,45.37042299561569
26,161,1828460768,42602260,-83.83879331382744,42.25370951705717
27,047,1831823843,39237837,-93.34884421865519,43.673855825344816
30,071,13313777229,185493126,-107.91563969652893,48.26006876303794
35,015,10816898665,56282426,-104.30428060752392,32.471284413889656
39,107,1197723416,28440771,-84.62912741918763,40.54043046427386
42,083,2536067959,13048799,-78.56936623816382,41.80884513695111
42,087,1064602268,9507393,-77.61344346207511,40.6086691450561
19,151,1495047140,3666530,-94.67862564436389,42.734201329258475
38,105,5381852512,181794883,-103.47976485559688,48.34525017504927
51,147,906395970,10040115,-78.43593963226967,37.22553089325544
47,107,1113997274,5340568,-84.61547473380026,35.42781137431118
22,053,1687025357,18718207,-92.80911598165352,30.268901610794405
51,683,25510900,144861,-77.48519398612093,38.74640946724566
29,135,1074917555,9954061,-92.57976950888778,38.63571780819315
27,075,5462973382,2282686849,-91.44557988836424,47.64270763639485
38,025,5201924007,190540354,-102.6160467776798,47.35423934524325
20,099,1671560462,20006432,-95.29849678833601,37.19113093355276
22,115,3439290588,35139147,-93.1815480976791,31.108848951105234
48,385,1810812871,2346260,-99.8201805226667,29.83321502555702
39,139,1282554026,12637716,-82.53799609841498,40.771803076613466
48,387,2703626782,33305606,-95.04841962717215,33.61886639448162
12,101,1933862570,315412854,-82.40227516338535,28.308109847423275
19,161,1489300198,8569439,-95.10547892177212,42.38624071493211
39,143,1057893266,23971931,-83.13787199638801,41.35624125776654
48,083,3270933224,47963343,-99.4524076558679,31.767368339745936
24,019,1400550674,1145376112,-76.02752426014477,38.454135215121816
48,505,2585876219,154370982,-99.16987151534187,27.00156391133992
28,075,1822458570,29780252,-88.66229662274607,32.40419768833428
30,045,4842466679,2066739,-110.26741434690904,47.044577158448334
29,033,1799061893,17533392,-93.5062625523422,39.427625663554366
48,225,3188288232,14426022,-95.42100694842688,31.319965543412415
51,710,137985832,111697124,-76.2642087156811,36.899340136261486
04,009,11972737302,47477716,-109.88820153144489,32.93318510170993
45,001,1272789832,53234750,-82.46244669173727,34.223781736282696
36,045,3285906470,1524628784,-75.94653457428853,44.042009587775674
19,087,1124799690,5773350,-91.54436349242434,40.987679618381435
21,115,678485071,5623175,-82.82643644374689,37.851070094444296
17,001,2214804824,41767689,-91.18779389847697,39.98804275577624
16,071,3105269252,3995237,-112.54078375464523,42.19494279696359
21,013,929966391,5321107,-83.6776667139934,36.733551739277274
28,001,1197464274,65273639,-91.35327178494173,31.476678870538812
46,069,2229019815,14541547,-99.48588051639197,44.547668614219354
31,037,1066160351,12611464,-97.08685420203642,41.574869508557256
06,067,2500490904,74894369,-121.34299756812096,38.450670719436104
42,119,818323459,4639336,-77.05995357887285,40.961892474529
48,035,2545908079,50666115,-97.63613524373662,31.89978581176658
55,019,3133097730,23243274,-90.61207485827951,44.73483377307341
41,039,11801553916,434809019,-122.84635633822434,43.93766773026266
06,031,3600883824,3162664,-119.81599730147433,36.07409056416317
20,085,1699600348,4666513,-95.79356799342257,39.41673394023828
38,069,2637787560,165445739,-99.96407787470875,48.24977024509756
48,163,2935753507,2193622,-99.10804207400749,28.867512057928135
01,081,1573548952,21492291,-85.35132245670717,32.601548831438826
56,043,5798138762,10429604,-107.68018702333562,43.90451605975255
26,103,4685391001,4185367735,-87.64190737759945,46.4350981116409
02,013,18091255385,20800268276,-161.9722020548483,55.32222414146314
05,107,1801669159,82139043,-90.84800153857127,34.43268455107281
02,068,32729577065,66105677,-150.00761082031025,63.67264044142673
12,079,1804001485,49634046,-83.47398594245198,30.44396916749155
28,051,1959776826,20568825,-90.08811284445716,33.12485809621057
51,071,925205279,11234370,-80.70624222699387,37.31238683330131
45,007,1848867555,108509855,-82.64017438307341,34.51824283577334
32,011,10814958255,11082875,-116.26832038004652,39.98100863541377
48,053,2575134223,69922923,-98.18188699741259,30.788013525264102
51,600,16162729,84155,-77.29779640142281,38.851575471293025
48,089,2487123834,34710042,-96.52737902149013,29.622097968703404
18,079,975364388,4546210,-85.62768746838053,38.99705640132555
13,077,1142008517,12693091,-84.76129976437575,33.35334301999967
06,017,4423290468,203328472,-120.52496579985412,38.77862239505031
13,087,1546667777,67329701,-84.57619997836674,30.879672381153938
24,017,1185699267,479508052,-76.9858066611609,38.510923314979024
51,510,38676699,1072887,-77.08183073383857,38.814003001252
04,007,12323152727,97113523,-110.81502913671306,33.80332505854938
46,135,1349873590,28676614,-97.3946763456306,43.009244853934284
72,015,38869489,53459917,-66.05743888712655,17.98920586265108
29,510,159915148,11211123,-90.24349224911603,38.635557356701206
42,009,2621850830,11921645,-78.49123864689037,40.00586266165775
29,205,1297230222,3764606,-92.07658197514758,39.797995897316845
51,678,6473002,67783,-79.44596041407824,37.78228666707136
05,105,1428543055,23226442,-92.93981240647987,34.94563699547432
51,041,1097033443,34755427,-77.5866807186086,37.37369853860185
36,009,3388616853,36624888,-78.67918555993064,42.247841111566544
72,127,124029898,75277892,-66.06269116391753,18.392639634054515
19,131,1215049039,1118415,-92.78887719037836,43.35638370891073
26,025,1829198158,31268858,-85.00493569483731,42.24633833784932
02,090,18983364355,273047179,-146.56926615782996,64.80726246686673
13,271,1132621097,17356399,-82.93484762820442,31.928354189818258
12,115,1442282866,436195743,-82.33189799259895,27.18543652406215
13,185,1287622180,34761960,-83.27056715557258,30.835688318461735
10,005,2424543661,674175861,-75.39031349271505,38.661437812325374
22,103,2191719306,645815961,-89.95640145299345,30.409347879071337
55,059,704110693,1248806298,-88.04051686440401,42.57639354181771
13,233,803751986,4688356,-85.18970663831763,34.0036610695569
34,029,1627449879,741964749,-74.28089250817477,39.88954489948139
13,223,808831878,5309335,-84.86859819817907,33.91980897646905
31,127,1055100620,5769942,-95.85433991627183,40.38514846923714
27,119,5105054568,69201099,-96.40134647108795,47.77372464829691
17,027,1227664369,75635324,-89.4242783314572,38.60666583434489
17,019,2579909092,6099477,-88.2004159494904,40.139165506965924
42,019,2042451298,15948100,-79.91351117441499,40.91172171982583
33,003,2413511276,159624443,-71.20441904534937,43.87467180760802
47,167,1187261392,38615040,-89.73694895405089,35.50194199827909
16,083,4977213734,18063165,-114.6685380790511,42.354405116385536
12,023,2065645989,9755973,-82.62160215539981,30.225091353360625
72,007,77919491,28383,-66.12741839894618,18.248737502555716
39,029,1377683637,7251865,-80.77757847697787,40.766653348436975
40,045,3189606140,952235,-99.75324572802262,36.21801940051324
42,023,1026233358,5660230,-78.20376845497941,41.43625568163194
31,139,1484707278,3481943,-97.60122772877976,42.26434853213012
40,019,2129435455,30005660,-97.2855248544011,34.25103751139723
23,019,8798688537,413994273,-68.6502630183279,45.400417237536466
30,103,2532492067,17149961,-107.26665157644429,46.20973219841159
40,051,2850308180,11368607,-97.88348816431181,35.01643133624259
48,073,2727141729,23873001,-95.16559897490669,31.83725799918622
30,089,7149405165,76394144,-115.13299155565134,47.676575342420065
21,043,1060587166,6788532,-83.05087818052576,38.316920057881795
06,079,8548611925,815519172,-120.40387954816093,35.388209712531626
39,005,1095464863,9966289,-82.2728078084308,40.847722770094435
13,039,1632473254,392515252,-81.66601817644181,30.92951916400053
40,027,1395724193,49713143,-97.32519561874389,35.20413531636868
36,041,4447982191,234211585,-74.49721957345467,43.661466471537786
05,101,2126144031,5930175,-93.21592211255475,35.91982651015368
42,115,2132844486,22391439,-75.80081260302336,41.82139812957996
40,087,1478134050,24714990,-97.44572301938972,35.011239032631806
48,499,1671177481,130725856,-95.38218740537434,32.78731430580706
22,095,555086121,506438992,-90.47535023664078,30.125975002080427
22,097,2392922773,39029142,-92.00137348329547,30.597264231716668
40,113,5818542002,148734983,-96.39633134291522,36.62891143246344
48,231,2176470568,107957791,-96.08551031780942,33.12351513596939
45,029,2736271100,198925595,-80.66991970071545,32.866929118260025
12,031,1975993782,402807900,-81.66976467832562,30.332258745367113
27,137,16181664972,1584404426,-92.46879855226393,47.60484070485066
39,115,1078538292,13868572,-81.85214138162047,39.62084728085932
44,009,852827384,604769902,-71.61435303357842,41.45961630742389
28,135,1671109435,17929624,-90.17293979573985,33.953399179269354
39,133,1262370045,43127736,-81.19735781801621,41.167934823803584
36,013,2745967842,1139487496,-79.36691762613172,42.22769209866018
29,047,1029948190,28501892,-94.41886941146389,39.31103004928569
46,119,2607401993,164384696,-100.12811101529908,44.71567650885636
29,079,1127401335,7118004,-93.56509276452799,40.11406586556612
48,141,2624139561,5451095,-106.23632749255115,31.769807653540447
20,107,1538662699,31893232,-94.8425408920243,38.21267843693021
28,117,1074807464,8324262,-88.51991431180251,34.61810279283225
51,117,1619502374,139697793,-78.36131056368765,36.67882005451591
05,043,2145434144,18914034,-91.71777921271581,33.590350009822956
21,193,879807827,7546341,-83.22922731131273,37.250235530417626
55,051,1963699141,416924548,-90.24295040514757,46.26302338066726
21,231,1186690636,67283902,-84.82519710339942,36.803106875706966
01,129,2797720360,21652733,-88.20689944043055,31.40927940378214
30,051,3703639186,44411469,-111.0243069739333,48.56084317161905
42,111,2782592219,17007774,-79.02670353570271,39.971626711763534
05,149,2409045644,48482976,-93.41171338426771,35.00292371187948
13,307,542230980,2348162,-84.5474285248891,32.04066112528761
31,089,6248078944,13204318,-98.78402557896212,42.45522056023785
39,049,1378944435,29034069,-83.01115754844099,39.96995814910274
51,017,1370626056,14039993,-79.73912143814151,38.058524619740034
72,023,182264463,277228653,-67.15860114438115,18.041229058922102
28,009,1053131406,5279183,-89.18945516158003,34.81681228304019
05,033,1531188213,31076496,-94.24468532765012,35.589284644784634
19,101,1127999804,3524817,-91.94849465507143,41.03192394327859
37,189,809160417,2332259,-81.70033724174135,36.23103602902211
45,055,1881552070,35713176,-80.58762952092621,34.33990208108948
16,077,3635892392,99205466,-112.83957416570495,42.69254894006607
40,021,1940678810,69903540,-94.99980895797266,35.906927754038904
46,085,4253139884,167659050,-99.8520187784092,43.89522709208743
41,005,4845034547,31873103,-122.21801216133665,45.18785737613483
20,063,2775601942,245369,-100.48293207297674,38.91588178433746
20,065,2327173853,599356,-99.88332492729403,39.34987223336128
16,069,2197139820,21252916,-116.75009288570965,46.326359898225036
37,157,1464980033,18461421,-79.77504841192574,36.39593137314057
20,151,1903740948,1771939,-98.73922153300425,37.64780729174226
37,197,867496104,7232594,-80.66192778325929,36.15964381750163
48,445,2302083289,5443860,-102.33545205994484,33.17402785412811
46,049,2542569585,62678930,-99.145327255974,45.070822366418355
08,055,4120756321,5792101,-104.96171220436837,37.68490529541896
17,049,1239970330,3183217,-88.58981390338715,39.059741664446356
